hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;445824;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
제주 필 하우스;조천읍, 제주;7.8;379260;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;251930;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;280000;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;652869;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;2652000;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;1094610;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;229452;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;1870740;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
휘닉스 제주 섭지코지;성산읍, 서귀포;7.6;2430001;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;256410;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
호텔난타 제주;제주;8.5;541800;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;632358;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
벨룸리조트;서귀포;8.9;2495376;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
WE호텔 제주;서귀포;8.5;1834773;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;1124600;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;357086;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;571040;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
켄싱턴리조트 제주한림;한림읍, 제주;8.3;1530232;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
더 큐브 리조트 제주;서귀포;8.1;659614;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;325080;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;475580;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
호텔 위드 제주;제주 시내, 제주;7.9;704340;2023-07-22 12:38:30.798332;2023-07-29 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
신라스테이 제주;제주 시내, 제주;7.8;947430;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
스위트 호텔 제주;중문 해수욕장, 서귀포;8.1;1542926;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
그림리조트;제주 시내, 제주;7.2;513162;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
제주 필 하우스;조천읍, 제주;7.8;433440;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;288372;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;320000;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;844009;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;3135000;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;1288980;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;262231;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;2312000;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
휘닉스 제주 섭지코지;성산읍, 서귀포;7.6;2790002;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;293040;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
호텔난타 제주;제주;8.5;619200;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
벨룸리조트;서귀포;8.9;2879280;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
WE호텔 제주;서귀포;8.5;6126999;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;1423800;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;652548;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;646720;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
더 큐브 리조트 제주;서귀포;8.1;1059520;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;371520;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;543520;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;524600;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
파르나스 호텔 제주;중문 해수욕장, 서귀포;9.1;6630800;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;283800;2023-07-22 12:38:30.798332;2023-07-30 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
신라스테이 제주;제주 시내, 제주;7.8;1078110;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
스위트 호텔 제주;중문 해수욕장, 서귀포;8.1;1787940;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
그림리조트;제주 시내, 제주;7.2;580500;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
제주 필 하우스;조천읍, 제주;7.8;487620;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;324815;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;360000;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;957109;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;3553000;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;1462890;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;330811;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;2625999;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;329670;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
호텔난타 제주;제주;8.5;940410;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
벨룸리조트;서귀포;8.9;3263184;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
WE호텔 제주;서귀포;8.5;6929999;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;1615950;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;734117;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;722400;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
더 큐브 리조트 제주;서귀포;8.1;1248720;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;417960;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;611460;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;597700;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
파르나스 호텔 제주;중문 해수욕장, 서귀포;9.1;7514100;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;319275;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;3476000;2023-07-22 12:38:30.798332;2023-07-31 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
신라스테이 제주;제주 시내, 제주;7.8;1290465;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
그림리조트;제주 시내, 제주;7.2;808830;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
제주 필 하우스;조천읍, 제주;7.8;541800;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;361258;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;400000;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;1081519;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;3971000;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;1657260;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;367567;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;2939998;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;366300;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
호텔난타 제주;제주;8.5;1044900;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
벨룸리조트;서귀포;8.9;3647088;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
WE호텔 제주;서귀포;8.5;7732999;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;1808100;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;815685;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;798080;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;464400;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;679400;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;670800;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;354750;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;3894000;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;5941100;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;567600;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;4022826;2023-07-22 12:38:30.798332;2023-08-01 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
신라스테이 제주;제주 시내, 제주;7.8;1429313;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
그림리조트;제주 시내, 제주;7.2;893970;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
제주 필 하우스;조천읍, 제주;7.8;595980;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;465394;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;440000;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;2392500;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;4389000;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;1831170;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;404324;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;402930;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
호텔난타 제주;제주;8.5;1149390;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
벨룸리조트;서귀포;8.9;4030992;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
WE호텔 제주;서귀포;8.5;8536000;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;2000250;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;897253;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;873760;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;510840;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;747340;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;743900;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;390225;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;4290000;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;6630800;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;629520;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;4434594;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;1393200;2023-07-22 12:38:30.798332;2023-08-02 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
신라스테이 제주;제주 시내, 제주;7.8;1568160;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
그림리조트;제주 시내, 제주;7.2;979110;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;508040;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;480000;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;2610000;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;4807000;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;2005080;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;441081;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;439560;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
호텔난타 제주;제주;8.5;1253880;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
벨룸리조트;서귀포;8.9;4414896;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
WE호텔 제주;서귀포;8.5;9328000;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;2192400;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;978822;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;949440;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;557280;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;815280;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;1019100;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;425700;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;4686000;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;7320500;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;825600;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;4846362;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;1530800;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;6084571;2023-07-22 12:38:30.798332;2023-08-03 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
그림리조트;제주 시내, 제주;7.2;1064250;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;550686;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;520000;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;2827500;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;5225000;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;2178990;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;477838;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;476190;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
호텔난타 제주;제주;8.5;1358370;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
벨룸리조트;서귀포;8.9;4798800;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
WE호텔 제주;서귀포;8.5;10120000;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;2384550;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;1060391;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;1965645;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;1025120;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;603720;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;883220;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;1105100;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;461175;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;5082000;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;8010200;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
그랜드 메르 호텔 제주;중문 해수욕장, 서귀포;7.2;898700;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
비스타케이 호텔 월드컵;서귀포시, 서귀포;7.7;5258130;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
루시드엠;안덕면, 서귀포;8.4;1668400;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
그랜드 조선 제주;중문 해수욕장, 서귀포;8.7;6667886;2023-07-22 12:38:30.798332;2023-08-04 12:38:30.798332
